$GPGGA,130519.00,3226.84390,N,11112.46236,W,2,12,0.62,604.5,M,-28.3,M,,0000*7C

$GPGGA,130520.00,3226.84393,N,11112.46232,W,2,12,0.62,604.5,M,-28.3,M,,0000*71

$GPGGA,130521.00,3226.84395,N,11112.46231,W,2,12,0.59,604.6,M,-28.3,M,,0000*7E

$GPGGA,130522.00,3226.84396,N,11112.46231,W,2,12,0.59,604.8,M,-28.3,M,,0000*70

$GPGGA,130523.00,3226.84396,N,11112.46234,W,2,12,0.59,604.8,M,-28.3,M,,0000*74

$GPGGA,130524.00,3226.84396,N,11112.46234,W,2,12,0.59,604.8,M,-28.3,M,,0000*73

$GPGGA,130525.00,3226.84396,N,11112.46233,W,2,12,0.59,605.0,M,-28.3,M,,0000*7C

$GPGGA,130526.00,3226.84395,N,11112.46231,W,2,12,0.59,605.1,M,-28.3,M,,0000*7F

$GPGGA,130527.00,3226.84397,N,11112.46228,W,2,12,0.59,605.1,M,-28.3,M,,0000*74

$GPGGA,130528.00,3226.84404,N,11112.46220,W,2,12,0.59,605.1,M,-28.3,M,,0000*7E

$GPGGA,130529.00,3226.84407,N,11112.46219,W,2,12,0.59,605.0,M,-28.3,M,,0000*77

$GPGGA,130530.00,3226.84410,N,11112.46219,W,2,12,0.56,605.1,M,-28.3,M,,0000*77

$GPGGA,130531.00,3226.84413,N,11112.46218,W,2,12,0.56,605.2,M,-28.3,M,,0000*77

$GPGGA,130532.00,3226.84414,N,11112.46218,W,2,12,0.56,605.4,M,-28.3,M,,0000*75

$GPGGA,130533.00,3226.84416,N,11112.46216,W,2,12,0.56,605.6,M,-28.3,M,,0000*7A

$GPGGA,130534.00,3226.84417,N,11112.46215,W,2,12,0.56,605.7,M,-28.3,M,,0000*7E

$GPGGA,130535.00,3226.84415,N,11112.46211,W,2,12,0.56,605.8,M,-28.3,M,,0000*76

$GPGGA,130536.00,3226.84414,N,11112.46209,W,2,12,0.56,606.0,M,-28.3,M,,0000*76

$GPGGA,130537.00,3226.84412,N,11112.46205,W,2,12,0.56,606.2,M,-28.3,M,,0000*7F

$GPGGA,130538.00,3226.84412,N,11112.46204,W,2,12,0.56,606.3,M,-28.3,M,,0000*70

$GPGGA,130539.00,3226.84412,N,11112.46205,W,2,12,0.56,606.4,M,-28.3,M,,0000*77

$GPGGA,130540.00,3226.84411,N,11112.46204,W,2,12,0.58,606.5,M,-28.3,M,,0000*74

$GPGGA,130541.00,3226.84410,N,11112.46205,W,2,12,0.58,606.6,M,-28.3,M,,0000*76

$GPGGA,130542.00,3226.84409,N,11112.46206,W,2,12,0.58,606.7,M,-28.3,M,,0000*7F

$GPGGA,130543.00,3226.84409,N,11112.46210,W,2,12,0.58,606.7,M,-28.3,M,,0000*79

$GPGGA,130544.00,3226.84411,N,11112.46210,W,2,12,0.58,606.7,M,-28.3,M,,0000*77

$GPGGA,130545.00,3226.84412,N,11112.46209,W,2,12,0.58,606.6,M,-28.3,M,,0000*7C

$GPGGA,130546.00,3226.84410,N,11112.46207,W,2,12,0.58,606.5,M,-28.3,M,,0000*70

$GPGGA,130547.00,3226.84409,N,11112.46208,W,2,12,0.58,606.3,M,-28.3,M,,0000*70

$GPGGA,130548.00,3226.84410,N,11112.46206,W,2,12,0.58,606.2,M,-28.3,M,,0000*78

$GPGGA,130549.00,3226.84411,N,11112.46206,W,2,12,0.56,606.1,M,-28.3,M,,0000*75

$GPGGA,130550.00,3226.84411,N,11112.46204,W,2,12,0.56,606.0,M,-28.3,M,,0000*7E

$GPGGA,130551.00,3226.84412,N,11112.46204,W,2,12,0.56,606.0,M,-28.3,M,,0000*7C

$GPGGA,130552.00,3226.84413,N,11112.46203,W,2,12,0.59,605.9,M,-28.3,M,,0000*7C

$GPGGA,130553.00,3226.84414,N,11112.46203,W,2,12,0.59,605.8,M,-28.3,M,,0000*7B

$GPGGA,130554.00,3226.84417,N,11112.46202,W,2,12,0.59,605.7,M,-28.3,M,,0000*71

